"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","population","crime_rate","extreme_1_ratio","extreme_2std_ratio","extreme_5_ratio","extreme_10_ratio","extreme_1_total","extreme_2std_total","extreme_5_total","extreme_10_total","mean_diff_last","mean_diff_last2"
29,"Arizona",4,2015,11,4,119,0.356572965324004,0.590377338755455,0.633989184733254,-0.437302708443615,1.07129189317687,"Trump",26216,0.131836742904271,1156,0.00581336873654778,17115,0.0860690362681794,179,0.000900166958340877,23799,0.119681974533824,2967,0.0149206444994267,44864,0.225615030273771,5903,0.0296853941624927,6833596,5.8534335363109e-07,0.137650111640818,0.0869692032265202,0.134602619033251,0.255300424436264,27372,17294,26766,50767,1.04908491197008,1.0349445614473
30,"Arizona",3,2015,11,4,119,0.349276868399955,0.588414093778532,0.63475720150082,-0.42617379302541,1.06093099452623,"Trump",25553,0.130868547606488,1172,0.00600234562653324,16660,0.0853234455102762,129,0.000660667735343675,23140,0.118510475936842,2946,0.015087807351337,43547,0.223024014503961,5659,0.0289823156148051,6833596,4.39007515223317e-07,0.136870893233021,0.0859841132456199,0.133598283288179,0.252006330118767,26725,16789,26086,49206,1.07129189317687,1.04908491197008
31,"Arizona",1,2015,12,4,120,0.35640860267168,0.584626745058163,0.638494628885567,-0.422321024425136,1.0608156533107,"Trump",25291,0.129820599029849,1115,0.00572337858994431,16941,0.0869594230423735,175,0.000898288119497985,23388,0.120052357364679,3090,0.0158612016528501,44133,0.226537997587455,5829,0.0299206939917358,6833596,1.46335838407772e-07,0.135543977619793,0.0878577111618715,0.135913559017529,0.256458691579191,26406,17116,26478,49962,1.06093099452623,1.07129189317687
32,"Arizona",3,2015,12,4,120,0.343192397450746,0.584399481556959,0.635878437899533,-0.413354833725675,1.04923327162521,"Trump",23707,0.124482133949434,989,0.00519310037018562,16737,0.0878836409462049,173,0.000908398750295361,22022,0.115634435138754,2923,0.0153482632781118,42358,0.222415920606999,5728,0.0300769250964846,6833596,4.39007515223317e-07,0.12967523431962,0.0887920396965003,0.130982698416866,0.252492845703484,24696,16910,24945,48086,1.0608156533107,1.06093099452623
33,"Arizona",2,2015,12,4,120,0.335873010502108,0.587944786005852,0.630781394126981,-0.417367261122521,1.0481486552495,"Trump",23179,0.121315370765817,1213,0.0063486580412846,16386,0.0857618389649542,209,0.00109387430389817,21545,0.112763262571704,2982,0.015607335761839,41649,0.217984549679688,6042,0.0316229116945107,6833596,2.92671676815545e-07,0.127664028807101,0.0868557132688523,0.128370598333543,0.249607461374199,24392,16595,24527,47691,1.04923327162521,1.0608156533107
34,"Arizona",1,2015,12,4,120,0.327878952712233,0.594915908823714,0.63589661100742,-0.416604334255527,1.05250094526295,"Trump",24629,0.127504374566426,1185,0.00613474699992752,16728,0.0866008842318883,185,0.000957745312224972,21492,0.111264120272103,3149,0.0163023783145753,41515,0.214923225064971,6012,0.0311241341464677,6833596,1.46335838407772e-07,0.133639121566354,0.0875586295441132,0.127566498586679,0.246047359211439,25814,16913,24641,47527,1.0481486552495,1.04923327162521
35,"Arizona",2,2015,12,4,120,0.318020518414497,0.596800044260786,0.633009664219275,-0.415297953943053,1.04830761816233,"Trump",24222,0.124857600890735,1235,0.00636607782594576,16923,0.0872333077315629,163,0.000840219178647092,21285,0.109718191518426,3157,0.0162734475275391,41430,0.213560003505209,5835,0.0300777847080109,6833596,2.92671676815545e-07,0.131223678716681,0.0880735269102099,0.125991639045965,0.24363778821322,25457,17086,24442,47265,1.05250094526295,1.0481486552495
36,"Arizona",1,2016,1,1,121,0.318070526686954,0.591397261601016,0.610838049194845,-0.431056605491656,1.0418946546865,"Trump",23971,0.120959969319736,1334,0.00673149218107411,16561,0.0835683973094216,143,0.000721591740549924,21361,0.107789658530678,3191,0.0161020926160476,41780,0.210825894546684,5812,0.029327910462071,6945452,1.43979110358836e-07,0.12769146150081,0.0842899890499715,0.123891751146725,0.240153805008755,25305,16704,24552,47592,1.04830761816233,1.05250094526295
37,"Arizona",4,2016,1,1,121,0.325105884236634,0.592290084134597,0.627056577032103,-0.414149127114572,1.04120570414667,"Trump",23860,0.120502616108765,1244,0.00628270135956849,17493,0.0883467000666653,125,0.000631300377770146,21378,0.107967515807761,3150,0.0159087695198077,42716,0.215733015494636,5639,0.0284792226419668,6945452,5.75916441435345e-07,0.126785317468334,0.0889780004444355,0.123876285327569,0.244212238136603,25104,17618,24528,48355,1.0418946546865,1.04830761816233
38,"Arizona",2,2016,1,1,121,0.32845343304551,0.576398769776087,0.597544993293327,-0.408855584092589,1.00640057738592,"Trump",24610,0.119013651992669,1342,0.00648989520415121,17292,0.0836238955813582,162,0.000783429972483231,21434,0.10365455574201,3128,0.0151269688514046,42374,0.204920133666694,5424,0.0262303961157349,6945452,2.87958220717673e-07,0.12550354719682,0.0844073255538415,0.118781524593414,0.231150529782429,25952,17454,24562,47798,1.04120570414667,1.0418946546865
39,"Arizona",4,2016,1,1,121,0.328697963313294,0.564142603829939,0.591079394970807,-0.39789729910134,0.988976694072147,"Trump",23580,0.113456477075344,1467,0.00705855181804622,16146,0.0776873739973921,215,0.00103448441777773,21633,0.104088378650166,2991,0.0143913622956893,42678,0.205347562706596,5646,0.0271660419663865,6945452,5.75916441435345e-07,0.12051502889339,0.0787218584151699,0.118479740945856,0.232513604672983,25047,16361,24624,48324,1.00640057738592,1.04120570414667
40,"Arizona",2,2016,1,1,121,0.341764821825076,0.577854835551312,0.619972545221641,-0.394375610832846,1.01434815605449,"Trump",26959,0.130396087972256,1294,0.00625885744412253,17693,0.0855780253159659,193,0.000933508104107919,22878,0.110656986558451,2952,0.0142783208462517,43816,0.211930523780272,5663,0.0273909657697572,6945452,2.87958220717673e-07,0.136654945416378,0.0865115334200738,0.124935307404702,0.23932148955003,28253,17886,25830,49479,0.988976694072147,1.00640057738592
41,"Arizona",1,2016,2,1,122,0.340483319584918,0.581891469987029,0.618698754309507,-0.398628510279706,1.01732726458921,"Trump",27346,0.136240216421963,1345,0.00670091022773131,17073,0.0850592121323841,149,0.000742331318908524,21519,0.107209581554312,2869,0.0142936144560306,41889,0.208694742401068,5357,0.0266890528549863,6945452,1.43979110358836e-07,0.142941126649694,0.0858015434512926,0.121503196010343,0.235383795256054,28691,17222,24388,47246,1.01434815605449,0.988976694072147
42,"Arizona",1,2016,2,1,122,0.360264713409234,0.608128197944602,0.670012943707492,-0.412947268935417,1.08296021264291,"Trump",32233,0.157103099365895,1509,0.00735484059638058,19775,0.096383017093059,119,0.000580003996666195,24801,0.120879656481667,3158,0.0153920388358979,47403,0.231041423982922,5904,0.0287759966077077,6945452,1.43979110358836e-07,0.164457939962275,0.0969630210897252,0.136271695317564,0.259817420590629,33742,19894,27959,53307,1.01732726458921,1.01434815605449
43,"Arizona",2,2016,2,1,122,0.380139096155759,0.629077386049564,0.705990858681015,-0.420202636459378,1.12619349514039,"Trump",36043,0.176789699570815,1505,0.00738197424892704,20897,0.102499080318823,79,0.00038749233599019,25192,0.123565910484365,3194,0.0156664622930717,48237,0.236600858369099,5758,0.0282427958307787,6945452,2.87958220717673e-07,0.184171673819742,0.102886572654813,0.139232372777437,0.264843654199877,37548,20976,28386,53995,1.08296021264291,1.01732726458921
44,"Arizona",4,2016,3,1,123,0.383955993433474,0.626083750623113,0.700612660088392,-0.423742427256347,1.12435508734474,"Trump",35917,0.174464467868072,1509,0.00732986836353038,21349,0.103701364939039,77,0.000374022441346481,25189,0.122353912663331,3210,0.0155923641132754,49416,0.240034973526983,6071,0.0294894836547336,6945452,5.75916441435345e-07,0.181794336231602,0.104075387380386,0.137946276776607,0.269524457181717,37426,21426,28399,55487,1.12619349514039,1.08296021264291
45,"Arizona",4,2016,3,1,123,0.396021707621679,0.62729584264272,0.701556551362711,-0.430406982169581,1.13196353353229,"Trump",36885,0.182932272655134,1414,0.00701277574988097,20708,0.1027019520711,73,0.00036204570703063,24440,0.121210918901762,3123,0.0154886129185844,48028,0.238196318044755,5764,0.0285867322647199,6945452,5.75916441435345e-07,0.189945048405015,0.10306399777813,0.136699531820346,0.266783050309475,38299,20781,27563,53792,1.12435508734474,1.12619349514039
46,"Arizona",2,2016,3,1,123,0.398130170752995,0.633144464343273,0.720430435092745,-0.414940200041192,1.13537063513394,"Trump",37695,0.189757762474326,1404,0.00706777818050018,21501,0.108236679956506,75,0.000377552253231847,24545,0.123560267407676,3160,0.0159075349361685,48059,0.241930449840925,5937,0.029887036365833,6945452,2.87958220717673e-07,0.196825540654827,0.108614232209738,0.139467802343844,0.271817486206758,39099,21576,27705,53996,1.13196353353229,1.12435508734474
47,"Arizona",1,2016,3,1,123,0.398135363404473,0.640447004247056,0.726615457207733,-0.416491557784715,1.14310701499245,"Trump",38297,0.194285627317786,1333,0.00676248116600801,22092,0.11207556933192,72,0.000365265299289255,24633,0.124966390519336,3110,0.0157774316776331,47245,0.239679987012789,5892,0.0298908769918373,6945452,1.43979110358836e-07,0.201048108483794,0.112440834631209,0.140743822196969,0.269570864004627,39630,22164,27743,53137,1.13537063513394,1.13196353353229
48,"Arizona",1,2016,3,1,123,0.386993493326648,0.657261919395586,0.742571110615097,-0.413862811508978,1.15643392212408,"Trump",40763,0.209228795072501,1274,0.00653920184781214,24660,0.126575131528295,52,0.000266906197869883,24190,0.124162710124471,3208,0.0164660592839728,47620,0.244424483510843,5834,0.0299448222764019,6945452,1.43979110358836e-07,0.215767996920313,0.126842037726164,0.140628769408443,0.274369305787245,42037,24712,27398,53454,1.14310701499245,1.13537063513394
49,"Arizona",1,2016,4,2,124,0.394645474540353,0.665444103287714,0.773453879067439,-0.398325558205714,1.17177943727315,"Trump",42445,0.220496942809498,1211,0.00629100713257869,24834,0.129009802750173,70,0.000363642030784895,23630,0.122755159820673,3120,0.0162080448006982,47110,0.244731086718235,5855,0.0304160584320795,6945452,1.43979110358836e-07,0.226787949942077,0.129373444780958,0.138963204621371,0.275147145150314,43656,24904,26750,52965,1.15643392212408,1.14310701499245
50,"Arizona",1,2016,4,2,124,0.409524022891763,0.668988455649849,0.768457608582127,-0.417222643317934,1.18568025190006,"Trump",44628,0.229974852619862,1199,0.0061786288494043,25263,0.130184070577565,80,0.00041225213340479,24021,0.123783856206456,3236,0.0166755987962238,47861,0.246634991961083,6027,0.0310580451003834,6945452,1.43979110358836e-07,0.236153481469267,0.13059632271097,0.14045945500268,0.277693037061467,45827,25343,27257,53888,1.17177943727315,1.15643392212408
51,"Arizona",2,2016,4,2,124,0.422011095924762,0.674157986833504,0.775454608726037,-0.415628315939466,1.1910829246655,"Trump",47490,0.242232888381085,1275,0.0065034098270348,25340,0.129252082366323,74,0.00037745280564751,24199,0.123432168160326,3329,0.0169802755405481,47941,0.244533310210098,5913,0.030160519456672,6945452,2.87958220717673e-07,0.248736298208119,0.129629535171971,0.140412443700874,0.27469382966677,48765,25414,27528,53854,1.18568025190006,1.17177943727315
53,"Arizona",2,2016,5,2,125,0.4303689159642,0.648018832066092,0.735880896354249,-0.426599942427145,1.16248083878139,"Trump",43987,0.222705455871036,1742,0.00881971728300053,19751,0.099998987403297,129,0.000653124873425412,23244,0.117683988820932,3375,0.0170875693628742,46771,0.236800801976589,5989,0.0303222082708899,6945452,2.87958220717673e-07,0.231525173154036,0.100652112276722,0.134771558183807,0.267123010247479,45729,19880,26619,52760,1.1910829246655,1.18568025190006
54,"Arizona",1,2016,5,2,125,0.435657089395829,0.646507014542715,0.745073827688097,-0.415905749262773,1.16097957695087,"Trump",44537,0.226637559029474,1842,0.00937347337567171,17774,0.0904474027031428,142,0.00072260218205504,22608,0.11504640937958,3165,0.0161058866634099,45641,0.232255536557564,5934,0.0301966292134831,6945452,1.43979110358836e-07,0.236011032405146,0.0911700048851978,0.13115229604299,0.262452165771047,46379,17916,25773,51575,1.16248083878139,1.1910829246655
55,"Arizona",4,2016,5,2,125,0.422082050701066,0.647851888919357,0.754627552424996,-0.407202623735553,1.16183017616055,"Trump",43646,0.221312888537325,1767,0.00895981015546564,19448,0.0986136886833592,115,0.000583122902025211,23418,0.118744105388056,3380,0.0171387426856106,46878,0.237701177401199,6390,0.0324013508168791,6945452,5.75916441435345e-07,0.230272698692791,0.0991968115853844,0.135882848073666,0.270102528218078,45413,19563,26798,53268,1.16097957695087,1.16248083878139
57,"Arizona",1,2016,5,2,125,0.456288095160902,0.671806189086393,0.800536596776199,-0.423368821516612,1.22390541829281,"Trump",52302,0.2584627244784,2127,0.0105110744324415,19618,0.0969469949297779,127,0.000627600589055041,25325,0.125149487541881,4215,0.020829421124937,50109,0.247625495409126,7015,0.0346662845056781,6945452,1.43979110358836e-07,0.268973798910841,0.097574595518833,0.145978908666818,0.282291779914804,54429,19745,29540,57124,1.16183017616055,1.16097957695087
58,"Arizona",1,2016,6,2,126,0.460403004292367,0.671350696012074,0.801371376275007,-0.420131380145235,1.22150275642024,"Trump",52625,0.259856011376879,2357,0.0116385865808134,20064,0.0990736534397282,110,0.000543166959647633,25388,0.125362934286674,4260,0.0210353749827174,50484,0.249284007189555,7024,0.034683679314227,6945452,1.43979110358836e-07,0.271494597957692,0.0996168203993759,0.146398309269391,0.283967686503782,54982,20174,29648,57508,1.22390541829281,1.16183017616055
59,"Arizona",3,2016,6,2,126,0.475852460562704,0.659901086738243,0.790602219288041,-0.427399727920295,1.21800194720834,"Trump",53529,0.257098806939348,2229,0.0107058461893143,18649,0.0895708055560892,108,0.00051872202263165,27174,0.130516224472152,4109,0.0197354517684579,52649,0.252872183051238,6949,0.0333759197709938,6945452,4.31937331076509e-07,0.267804653128662,0.0900895275787209,0.15025167624061,0.286248102822232,55758,18757,31283,59598,1.22150275642024,1.22390541829281
60,"Arizona",1,2016,6,2,126,0.469852190550135,0.659235464249797,0.782142317806934,-0.426055899205484,1.20819821701242,"Trump",53285,0.257014417117252,1807,0.00871586847576005,20642,0.099564447745788,88,0.000424458453717147,27356,0.131948698407798,3907,0.0188449906667374,53084,0.25604491542183,6896,0.0332621079185619,6945452,1.43979110358836e-07,0.265730285593012,0.0999889061995051,0.150793689074536,0.289307023340392,55092,20730,31263,59980,1.21800194720834,1.22150275642024
61,"Arizona",3,2016,6,2,126,0.480955414840948,0.646953311457722,0.761888082872042,-0.45276187354331,1.21464995641535,"Trump",51580,0.245046106484363,1762,0.00837090421918277,18614,0.0884313343563383,72,0.000342057380125516,27647,0.131345283171252,3486,0.0165612781544104,53130,0.252409841750954,6290,0.0298825127915208,6945452,4.31937331076509e-07,0.253417010703545,0.0887733917364638,0.147906561325662,0.282292354542474,53342,18686,31133,59420,1.20819821701242,1.21800194720834
62,"Arizona",2,2016,7,3,127,0.495150665477705,0.659029300926917,0.791793826373375,-0.458479909949619,1.25027373632299,"Trump",55722,0.26107979702852,2089,0.00978779828420693,18386,0.086145744017917,75,0.000351404916857597,28926,0.135529848333638,3775,0.0176873808151657,55044,0.257903096580127,6737,0.0315655323315951,6945452,2.87958220717673e-07,0.270867595312727,0.0864971489347746,0.153217229148804,0.289468628911722,57811,18461,32701,61781,1.21464995641535,1.20819821701242
63,"Arizona",4,2016,7,3,127,0.497057563198297,0.669812293323537,0.801479921162912,-0.467612318532164,1.26909223969508,"Trump",57394,0.273097987714064,2185,0.0103968899737818,18591,0.0884615933650236,70,0.000333081143324816,27900,0.132756627125177,3728,0.0177389500330702,54508,0.259365528004987,6769,0.0322089465595097,6945452,5.75916441435345e-07,0.283494877687846,0.0887946745083484,0.150495577158247,0.291574474564496,59579,18661,31628,61277,1.25027373632299,1.21464995641535
64,"Arizona",2,2016,7,3,127,0.496688960721481,0.677666827549552,0.816122172440909,-0.461242872095565,1.27736504453647,"Trump",59598,0.282254321572342,2393,0.011333175467677,18637,0.0882642671086905,71,0.000336253847975373,28277,0.133919014918305,3785,0.0179256452758702,55097,0.260937721998579,6777,0.0320956665877338,6945452,2.87958220717673e-07,0.293587497040019,0.0886005209566659,0.151844660194175,0.293033388586313,61991,18708,32062,61874,1.26909223969508,1.25027373632299
65,"Arizona",3,2016,7,3,127,0.496078840767484,0.687871679364761,0.853926940563491,-0.423923519406073,1.27785045996956,"Trump",62330,0.299282164549972,2307,0.0110772333325331,20218,0.0970782416632655,97,0.000465752766907546,27939,0.134151201594123,3896,0.018706935874967,55217,0.265128562168391,6847,0.0328763834537728,6945452,4.31937331076509e-07,0.310359397882505,0.0975439944301731,0.15285813746909,0.298004945622164,64637,20315,31835,62064,1.27736504453647,1.26909223969508
66,"Arizona",1,2016,8,3,128,0.492484158012056,0.670216303454624,0.828908216708014,-0.407610602781141,1.23651881948915,"Trump",57617,0.277260740683708,2028,0.00975900831536803,20191,0.0971618032029566,130,0.000625577456113335,27422,0.131958346165691,3817,0.0183679165383431,53780,0.258796581459809,6710,0.0322894210040037,6945452,1.43979110358836e-07,0.287019748999076,0.0977873806590699,0.150326262704034,0.291086002463813,59645,20321,31239,60490,1.27785045996956,1.27736504453647
67,"Arizona",1,2016,8,3,128,0.500578027129881,0.671345619795207,0.834762452037323,-0.399937853605273,1.2347003056426,"Trump",57437,0.280209192161148,1573,0.00767395684435967,21366,0.104235067982574,92,0.000448826465150089,27076,0.132091580113085,3638,0.0177481595675655,52797,0.257572726962274,6640,0.0323935622673542,6945452,1.43979110358836e-07,0.287883149005508,0.104683894447724,0.14983973968065,0.289966289229628,59010,21458,30714,59437,1.23651881948915,1.27785045996956
68,"Arizona",3,2016,8,3,128,0.526336919394153,0.673669815005247,0.837969219271973,-0.415614896158913,1.25358411543089,"Trump",61655,0.293598034266993,2268,0.0108001028581225,19088,0.0908961037724169,133,0.000633339365136811,27688,0.131848874751188,3694,0.0175906437204164,54114,0.257688168458747,6633,0.0315860151049058,6945452,4.31937331076509e-07,0.304398137125115,0.0915294431375537,0.149439518471604,0.289274183563653,63923,19221,31382,60747,1.2347003056426,1.23651881948915
69,"Arizona",2,2016,8,3,128,0.526461973865189,0.658483410597606,0.818286788219995,-0.415536289134139,1.23382307735413,"Trump",60963,0.286694475665558,2441,0.0114794418762139,19193,0.0902601097624635,259,0.00121801534040942,29224,0.137433514703185,3692,0.0173625970532494,56123,0.263933107914278,6605,0.0310617425614063,6945452,2.87958220717673e-07,0.298173917541772,0.0914781251028729,0.154796111756435,0.294994850475684,63404,19452,32916,62728,1.25358411543089,1.2347003056426
70,"Arizona",2,2016,8,3,128,0.53408517890804,0.669141533814941,0.838221696089813,-0.423934006850412,1.26215570294022,"Trump",63027,0.295035693387946,2619,0.0122598010532475,20875,0.0977179637214746,186,0.000870684610883558,31738,0.148568753657109,3879,0.0181579871269748,59304,0.277607957870099,6705,0.0313867758923347,6945452,2.87958220717673e-07,0.307295494441194,0.0985886483323581,0.166726740784084,0.308994733762434,65646,21061,35617,66009,1.23382307735413,1.25358411543089
71,"Arizona",4,2016,9,3,129,0.53852422515485,0.672082789424339,0.861723337153695,-0.41394966668266,1.27567300383636,"Trump",65474,0.30263839071109,2563,0.0118468734977628,21618,0.0999241948008727,169,0.00078116333247051,33631,0.155451503161631,3820,0.0176570646747772,62101,0.287047479939356,6863,0.0317226269274859,6945452,5.75916441435345e-07,0.314485264208853,0.100705358133343,0.173108567836409,0.318770106866842,68037,21787,37451,68964,1.26215570294022,1.23382307735413
72,"Arizona",4,2016,9,3,129,0.533323089686247,0.663983550070804,0.86189014453692,-0.41276523358403,1.27465537812095,"Trump",66223,0.298258809540967,2147,0.00966977732939396,23021,0.103683252864452,139,0.000626035886719031,36257,0.163296281617064,3716,0.0167363262953088,66185,0.298087663039562,6768,0.0304820926713267,6945452,5.75916441435345e-07,0.307928586870361,0.104309288751171,0.180032607912373,0.328569755710889,68370,23160,39973,72953,1.27567300383636,1.26215570294022
73,"Arizona",4,2016,9,3,129,0.545781687906095,0.672033051894136,0.87409810313257,-0.433710117485058,1.30780822061763,"Trump",70983,0.314516879422568,2113,0.0093624412355055,21883,0.0969608620712574,128,0.000567152142993234,37644,0.166795900553416,3699,0.016389810757281,68790,0.304799968097692,6708,0.0297223169937392,6945452,5.75916441435345e-07,0.323879320658074,0.0975280142142506,0.183185711310697,0.334522285091431,73096,22011,41343,75498,1.27465537812095,1.27567300383636
74,"Arizona",2,2016,9,3,129,0.545985179694233,0.665686574299148,0.873334272038894,-0.427833929601219,1.30116820164011,"Trump",71090,0.311612371567837,2480,0.0108707087000736,19379,0.0849449451204545,138,0.000604902338955711,38465,0.168605568608199,3742,0.0164024967563208,70284,0.308079391240313,6741,0.0295481642529018,6945452,2.87958220717673e-07,0.32248308026791,0.0855498474594102,0.185008065364519,0.337627555493215,73570,19517,42207,77025,1.30780822061763,1.27465537812095
75,"Arizona",1,2016,10,4,130,0.559531827824651,0.670037815008144,0.883796744969486,-0.431865579147443,1.31566232411693,"Trump",75237,0.329266211230684,2572,0.0112560667661565,20091,0.0879259865469871,130,0.000568930279782406,38935,0.170394618794831,3787,0.0165733766887382,70544,0.308727828130539,6828,0.029881968848879,6945452,1.43979110358836e-07,0.34052227799684,0.0884949168267695,0.186967995483569,0.338609796979418,77809,20221,42722,77372,1.30116820164011,1.30780822061763
76,"Arizona",1,2016,10,4,130,0.56937880415601,0.67933734585886,0.887558516157838,-0.454439635174814,1.34199815133265,"Trump",79526,0.345703591968388,2834,0.0123195430379802,20971,0.0911620102503467,108,0.00046948152720602,39646,0.172343190996388,3932,0.0170926052312414,72639,0.315765450506649,7144,0.0310553336144426,6945452,1.43979110358836e-07,0.358023135006368,0.0916314917775527,0.189435796227629,0.346820784121091,82360,21079,43578,79783,1.31566232411693,1.30116820164011
77,"Arizona",2,2016,10,4,130,0.595628200576929,0.675548107904838,0.893895684697313,-0.501859883896358,1.39575556859367,"Trump",86645,0.35849642103521,3031,0.0125408581240432,17761,0.073486697836071,84,0.000347552650088957,43708,0.180843228929621,4147,0.0171583433323679,78811,0.326082998882866,7373,0.0305060201084033,6945452,2.87958220717673e-07,0.371037279159254,0.0738342504861599,0.198001572261989,0.35658901899127,89676,17845,47855,86184,1.34199815133265,1.31566232411693
79,"Arizona",2,2016,11,4,131,0.597655087191942,0.677686921544942,0.889344678682576,-0.532745017719196,1.42208969640177,"Trump",87997,0.364381338070452,3171,0.013130597895626,16017,0.0663238052646617,82,0.000339548731454221,45132,0.186884309121852,4141,0.0171472109384382,80749,0.33436854288045,7210,0.0298554433388406,6945452,2.87958220717673e-07,0.377511935966078,0.0666633539961159,0.204031520060291,0.364223986219291,91168,16099,49273,87959,1.39575556859367,1.42208969640177
8,"Arizona",0,2015,6,2,114,0.298319011576641,0.558797849996616,0.582419566435738,-0.422678271489046,1.00509783792478,"Trump",14314,0.0772327016877455,1051,0.005670781715371,11668,0.0629559286916735,176,0.000949626624077351,19181,0.103493115206975,2848,0.0153666853714335,36676,0.197889239003755,5459,0.0294546121638538,6833596,0,0.0829034834031165,0.0639055553157509,0.118859800578409,0.227343851167609,15365,11844,22029,42135,1.42208969640177,1.39575556859367
23,"Arizona",0,2015,10,4,118,0.327279551679414,0.586557051800702,0.650236021335555,-0.395575779403561,1.04581180073912,"Trump",21529,0.117887024706501,1024,0.00560714911512178,14901,0.0815938759418258,146,0.000799456807429473,19862,0.108758980199755,3125,0.0171116611179254,38771,0.212299588224987,6013,0.0329255738566673,6833596,0,0.123494173821623,0.0823933327492553,0.12587064131768,0.245225162081654,22553,15047,22987,44784,1.00509783792478,1.42208969640177
27,"Arizona",0,2015,11,4,119,0.333804896501171,0.577351778468796,0.60168456073572,-0.427343929932819,1.02902849066854,"Trump",23751,0.120071584928744,1027,0.00519192950704475,16762,0.0847391649436066,191,0.000965587668788263,22573,0.114116285065746,2991,0.015120799567255,42840,0.21657474204654,6284,0.031768339846416,6833596,0,0.125263514435788,0.0857047526123949,0.129237084633001,0.248343081892956,24778,16953,25564,49124,1.04581180073912,1.00509783792478
52,"Arizona",0,2016,4,2,124,0.438210872061052,0.664466221079455,0.772534226730594,-0.416853749842376,1.18938797657297,"Trump",47793,0.244941574415744,1643,0.00842045920459205,20794,0.106570315703157,108,0.000553505535055351,23469,0.120279827798278,3338,0.0171074210742107,47045,0.241108036080361,5904,0.0302583025830258,6945452,0,0.253362033620336,0.107123821238212,0.137387248872489,0.271366338663387,49436,20902,26807,52949,1.02902849066854,1.04581180073912
56,"Arizona",0,2016,5,2,125,0.438506667504037,0.654995687829991,0.763982973405073,-0.426154928177229,1.1901379015823,"Trump",46358,0.229612128956844,2039,0.0100992090026102,19413,0.0961529889002808,104,0.000515114142359718,24588,0.121784870503276,3597,0.0178160150968068,48971,0.242554371783632,6591,0.0326453587720471,6945452,0,0.239711337959455,0.0966681030426405,0.139600885600083,0.275199730555679,48397,19517,28185,55562,1.18938797657297,1.02902849066854
78,"Arizona",0,2016,10,4,130,0.602408738344163,0.675103028528833,0.894835200932951,-0.517660752527292,1.41249595346024,"Trump",88419,0.365568680307772,2993,0.012374569494805,16772,0.0693438956120512,77,0.000318356782860002,44479,0.183898588893896,4192,0.0173318393993393,80254,0.331810457813592,7246,0.0299586136182282,6945452,0,0.377943249802577,0.0696622523949113,0.201230428293236,0.36176907143182,91412,16849,48671,87500,1.1901379015823,1.18938797657297
1,"California",10,2015,5,2,113,-0.240553669200539,0.254448097366072,0.0243664872630548,-0.333785343982635,0.35815183124569,"Clinton",10121,0.00444437613623389,7865,0.00345371191695283,11109,0.00487823085638004,1953,0.000857609583446774,14376,0.00631284965265275,25708,0.0112890052080131,27733,0.0121782317346285,60766,0.0266838217858303,38953142,2.56718700637807e-07,0.00789808805318672,0.00573584043982681,0.0176018548606659,0.0388620535204588,17986,13062,40084,88499,0.35815183124569,0.35815183124569
2,"California",6,2015,5,2,113,-0.239328509082946,0.256379926891967,0.0274919640702229,-0.334907236672595,0.362399200742818,"Clinton",9910,0.00436862367194502,8006,0.00352928366474186,11124,0.00490379109250417,2128,0.000938085890403531,14763,0.0065079708646745,26000,0.0114615757286146,28671,0.0126390322198119,61672,0.0271868576282738,38953142,1.54031220382684e-07,0.00789790733668687,0.00584187698290771,0.0179695465932891,0.0398258898480856,17916,13252,40763,90343,0.35815183124569,0.362399200742818
3,"California",3,2015,5,2,113,-0.240743586124615,0.261574791572109,0.334071435734439,-0.299624502710162,0.633695938444601,"Clinton",11151,0.00491479436405179,7381,0.00325316986826888,13097,0.0057724923133339,2089,0.000920725085329046,17170,0.00756766381766382,26098,0.0115026727031678,31181,0.0137430009026544,64954,0.0286284237398099,38953142,7.70156101913422e-08,0.00816796423232067,0.00669321739866294,0.0190703365208316,0.0423714246424642,18532,15186,43268,96135,0.362399200742818,0.35815183124569
4,"California",7,2015,5,2,113,-0.217294064039746,0.267579757844146,0.0503142027043518,-0.322983200840519,0.373297403544871,"Clinton",11568,0.00487612830017527,7741,0.00326297624236314,12322,0.00519395339857881,2382,0.00100405753898837,17217,0.00725728742601293,27814,0.0117241210702866,30682,0.0129330366965748,64968,0.0273852267812748,38953142,1.79703090446465e-07,0.0081391045425384,0.00619801093756718,0.0189814084962995,0.0403182634778496,19309,14704,45031,95650,0.633695938444601,0.362399200742818
5,"California",7,2015,6,2,114,-0.221371725282384,0.27501349271672,0.0557725188978549,-0.328063065509104,0.383835584406959,"Clinton",11831,0.00485365796623895,7540,0.00309327876472333,12910,0.00529631682394936,2556,0.00104859688629083,18744,0.00768971049946606,31293,0.0128379273719479,32493,0.0133302263795962,67795,0.0278128426862624,38953142,1.79703090446465e-07,0.00794693673096228,0.00634491371024019,0.020527637871414,0.0411430690658585,19371,15466,50037,100288,0.373297403544871,0.633695938444601
